timestamp,_time,_value,_measurement,_field,equipo,campo_equipo
2026-01-06 14:39:00.000000,2026-01-06T14:39:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:40:00.000000,2026-01-06T14:40:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:41:00.000000,2026-01-06T14:41:00+00:00,24.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:49:00.000000,2026-01-06T14:49:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:50:00.000000,2026-01-06T14:50:00+00:00,392.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:52:00.000000,2026-01-06T14:52:00+00:00,0.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:53:00.000000,2026-01-06T14:53:00+00:00,49.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:54:00.000000,2026-01-06T14:54:00+00:00,624.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:55:00.000000,2026-01-06T14:55:00+00:00,960.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
2026-01-06 14:55:12.694280,2026-01-06T14:55:12.694280+00:00,220.0,AIRE COMPRIMIDO,COMPRESOR KAESER 1_consumo_minuto,COMPRESOR KAESER 1,AIRE COMPRIMIDO_COMPRESOR KAESER 1_consumo_minuto
